resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name,date,circuitRef,lat,lng,alt,dob,nationality,constructorRef,con_nationality,grid_pos,finish_pos,dnf,won,podium,driver_age,is_street,drv_roll5_finish,drv_roll5_points,drv_roll5_dnf,drv_roll5_grid,drv_experience,drv_circuit_win_rate,drv_circuit_podium_rate,con_roll5_finish,con_roll5_points,con_roll5_dnf,con_avg_pit,champ_pts,champ_pos,champ_wins,con_champ_pts,con_champ_pos,max_round,season_progress,pos_gained,overtaking_idx
21882,887,820,206,23,20,17.0,17,17,0.0,52,+1:07.660,5647116.0,50.0,22.0,1:39.156,213.881,1,2013,8,9,British Grand Prix,2013-06-30,silverstone,52.0786,-1.01694,153,1991-04-21,British,marussia,Russian,20,17,0,0,0,22.193018480492814,0,17.8,0.0,0.0,20.6,7,0.0,0.0,17.4,0.0,0.2,26.410454545454545,0.0,21.0,0.0,0.0,10.0,19,0.42105263157894735,3,-0.14990859232175502
21881,887,824,206,22,19,16.0,16,16,0.0,52,+36.097,5615553.0,51.0,19.0,1:37.978,216.452,1,2013,8,9,British Grand Prix,2013-06-30,silverstone,52.0786,-1.01694,153,1989-08-03,French,marussia,Russian,19,16,0,0,0,23.906913073237508,0,17.6,0.0,0.2,19.2,7,0.0,0.0,17.2,0.0,0.2,26.410454545454545,0.0,19.0,0.0,0.0,10.0,19,0.42105263157894735,3,-0.14990859232175502
21906,888,820,206,23,21,19.0,19,19,0.0,59,,,47.0,18.0,1:38.383,188.374,11,2013,9,20,German Grand Prix,2013-07-07,nurburgring,50.3356,6.9475,578,1991-04-21,British,marussia,Russian,21,19,0,0,0,22.21218343600274,0,17.8,0.0,0.0,20.8,8,0.0,0.0,17.6,0.0,0.2,20.648333333333333,0.0,21.0,0.0,0.0,10.0,19,0.47368421052631576,2,0.0
21908,888,824,206,22,19,,R,21,0.0,21,,,20.0,22.0,1:39.844,185.617,5,2013,9,20,German Grand Prix,2013-07-07,nurburgring,50.3356,6.9475,578,1989-08-03,French,marussia,Russian,19,21,1,0,0,23.926078028747433,0,17.8,0.0,0.2,19.4,8,0.0,0.0,17.6,0.0,0.0,20.648333333333333,0.0,19.0,0.0,0.0,10.0,19,0.47368421052631576,-2,0.0
21926,890,820,206,23,22,17.0,17,17,0.0,67,,,65.0,19.0,1:28.160,178.897,13,2013,10,11,Hungarian Grand Prix,2013-07-28,hungaroring,47.5789,19.2486,264,1991-04-21,British,marussia,Russian,22,17,0,0,0,22.269678302532512,0,17.6,0.0,0.0,20.8,9,0.0,0.0,18.0,0.0,0.2,22.6522,0.0,21.0,0.0,0.0,10.0,19,0.5263157894736842,5,-0.20532319391634982
21925,890,824,206,22,21,16.0,16,16,0.0,67,,,57.0,20.0,1:28.250,178.715,13,2013,10,11,Hungarian Grand Prix,2013-07-28,hungaroring,47.5789,19.2486,264,1989-08-03,French,marussia,Russian,21,16,0,0,0,23.983572895277206,0,18.2,0.0,0.4,19.4,9,0.0,0.0,18.0,0.0,0.2,22.6522,0.0,19.0,0.0,0.0,10.0,19,0.5263157894736842,5,-0.20532319391634982
21950,891,820,206,23,16,19.0,19,19,0.0,42,,,31.0,21.0,1:54.924,219.4,12,2013,11,13,Belgian Grand Prix,2013-08-25,spa,50.4372,5.97139,401,1991-04-21,British,marussia,Russian,16,19,0,0,0,22.34633812457221,0,17.2,0.0,0.0,21.0,10,0.0,0.0,17.8,0.0,0.2,23.00175,0.0,22.0,0.0,0.0,10.0,19,0.5789473684210527,-3,-0.1962809917355372
21949,891,824,206,22,15,18.0,18,18,0.0,43,,,37.0,20.0,1:54.894,219.457,11,2013,11,13,Belgian Grand Prix,2013-08-25,spa,50.4372,5.97139,401,1989-08-03,French,marussia,Russian,15,18,0,0,0,24.060232717316907,0,17.8,0.0,0.4,19.6,10,0.0,0.0,18.4,0.0,0.2,23.00175,0.0,19.0,0.0,0.0,10.0,19,0.5789473684210527,-3,-0.1962809917355372
21973,892,820,206,23,22,20.0,20,20,0.0,52,,,48.0,19.0,1:29.491,233.037,11,2013,12,14,Italian Grand Prix,2013-09-08,monza,45.6156,9.28111,162,1991-04-21,British,marussia,Russian,22,20,0,0,0,22.38466803559206,0,18.2,0.0,0.0,19.8,11,0.0,0.0,18.2,0.0,0.2,25.10585714285714,0.0,22.0,0.0,0.0,10.0,19,0.631578947368421,2,-0.09315589353612168
21972,892,824,206,22,21,19.0,19,19,0.0,52,,,47.0,20.0,1:29.595,232.767,11,2013,12,14,Italian Grand Prix,2013-09-08,monza,45.6156,9.28111,162,1989-08-03,French,marussia,Russian,21,19,0,0,0,24.098562628336754,0,17.6,0.0,0.2,18.6,11,0.0,0.0,18.0,0.0,0.0,25.10585714285714,0.0,19.0,0.0,0.0,10.0,19,0.631578947368421,2,-0.09315589353612168
21992,893,820,206,23,22,17.0,17,17,0.0,60,,,50.0,21.0,1:53.041,161.304,11,2013,13,15,Singapore Grand Prix,2013-09-22,marina_bay,1.2914,103.864,18,1991-04-21,British,marussia,Russian,22,17,0,0,0,22.42299794661191,0,18.4,0.0,0.0,20.2,12,0.0,0.0,18.4,0.0,0.0,30.91429411764706,0.0,22.0,0.0,0.0,10.0,19,0.6842105263157895,5,-0.18553459119496854
21993,893,824,206,22,21,18.0,18,18,0.0,60,,,45.0,20.0,1:52.898,161.508,11,2013,13,15,Singapore Grand Prix,2013-09-22,marina_bay,1.2914,103.864,18,1989-08-03,French,marussia,Russian,21,18,0,0,0,24.136892539356605,0,18.0,0.0,0.2,19.0,12,0.0,0.0,18.6,0.0,0.0,30.91429411764706,0.0,19.0,0.0,0.0,10.0,19,0.6842105263157895,3,-0.18553459119496854
22014,894,820,206,23,21,17.0,17,17,0.0,55,+1:12.898,6266599.0,48.0,21.0,1:45.408,191.769,1,2013,14,35,Korean Grand Prix,2013-10-06,yeongam,34.7333,126.417,0,1991-04-21,British,marussia,Russian,21,17,0,0,0,22.46132785763176,0,18.4,0.0,0.0,20.6,13,0.0,0.0,18.4,0.0,0.0,22.89,0.0,22.0,0.0,0.0,10.0,19,0.7368421052631579,4,0.0
22013,894,824,206,22,22,16.0,16,16,0.0,55,+1:07.970,6261671.0,54.0,20.0,1:44.991,192.53,1,2013,14,35,Korean Grand Prix,2013-10-06,yeongam,34.7333,126.417,0,1989-08-03,French,marussia,Russian,22,16,0,0,0,24.175222450376456,0,18.4,0.0,0.2,19.4,13,0.0,0.0,18.2,0.0,0.0,22.89,0.0,19.0,0.0,0.0,10.0,19,0.7368421052631579,6,0.0
22038,895,820,206,23,18,19.0,19,19,0.0,52,,,45.0,19.0,1:38.713,211.777,11,2013,15,22,Japanese Grand Prix,2013-10-13,suzuka,34.8431,136.541,45,1991-04-21,British,marussia,Russian,18,19,0,0,0,22.480492813141684,0,18.0,0.0,0.0,20.6,14,0.0,0.0,17.4,0.0,0.0,25.523400000000002,0.0,22.0,0.0,0.0,10.0,19,0.7894736842105263,-1,-0.09009009009009009
22041,895,824,206,22,21,,R,22,0.0,0,,,,0.0,,,3,2013,15,22,Japanese Grand Prix,2013-10-13,suzuka,34.8431,136.541,45,1989-08-03,French,marussia,Russian,21,22,1,0,0,24.194387405886378,0,17.4,0.0,0.0,20.0,14,0.0,0.0,17.4,0.0,0.0,25.523400000000002,0.0,19.0,0.0,0.0,10.0,19,0.7894736842105263,-1,-0.09009009009009009
22058,896,820,206,23,22,17.0,17,17,0.0,58,,,56.0,20.0,1:30.335,204.239,12,2013,16,68,Indian Grand Prix,2013-10-27,buddh,28.3487,77.5331,194,1991-04-21,British,marussia,Russian,22,17,0,0,0,22.518822724161534,0,18.4,0.0,0.0,19.8,15,0.0,0.0,18.4,0.0,0.2,26.4195,0.0,22.0,0.0,0.0,10.0,19,0.8421052631578947,5,0.0
22059,896,824,206,22,19,18.0,18,18,0.0,58,,,57.0,19.0,1:30.171,204.611,12,2013,16,68,Indian Grand Prix,2013-10-27,buddh,28.3487,77.5331,194,1989-08-03,French,marussia,Russian,19,18,0,0,0,24.23271731690623,0,18.6,0.0,0.2,20.0,15,0.0,0.0,18.2,0.0,0.2,26.4195,0.0,19.0,0.0,0.0,10.0,19,0.8421052631578947,1,0.0
22084,897,820,206,23,20,21.0,21,21,0.0,53,,,52.0,21.0,1:47.707,185.636,12,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,yas_marina,24.4672,54.6031,3,1991-04-21,British,marussia,Russian,20,21,0,0,0,22.537987679671456,0,18.0,0.0,0.0,21.0,16,0.0,0.0,18.4,0.0,0.2,22.626166666666666,0.0,22.0,0.0,0.0,10.0,19,0.8947368421052632,-1,0.0
22083,897,824,206,22,21,20.0,20,20,0.0,53,,,52.0,20.0,1:47.619,185.788,12,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,yas_marina,24.4672,54.6031,3,1989-08-03,French,marussia,Russian,21,20,0,0,0,24.251882272416154,0,18.6,0.0,0.2,20.8,16,0.0,0.0,19.4,0.0,0.2,22.626166666666666,0.0,19.0,0.0,0.0,10.0,19,0.8947368421052632,1,0.0
22106,898,820,206,23,21,21.0,21,21,0.0,54,,,48.0,19.0,1:43.775,191.248,12,2013,18,69,United States Grand Prix,2013-11-17,americas,30.1328,-97.6411,161,1991-04-21,British,marussia,Russian,21,21,0,0,0,22.576317590691307,0,18.2,0.0,0.0,20.6,17,0.0,0.0,19.6,0.0,0.2,22.9412,0.0,22.0,0.0,0.0,10.0,19,0.9473684210526315,0,-0.4634146341463415
22103,898,824,206,22,19,18.0,18,18,0.0,55,,,45.0,18.0,1:43.419,191.906,11,2013,18,69,United States Grand Prix,2013-11-17,americas,30.1328,-97.6411,161,1989-08-03,French,marussia,Russian,19,18,0,0,0,24.290212183436,0,18.8,0.0,0.2,20.8,17,0.0,0.0,19.4,0.0,0.0,22.9412,0.0,19.0,0.0,0.0,10.0,19,0.9473684210526315,1,-0.4634146341463415
22126,899,820,206,23,22,19.0,19,19,0.0,69,,,68.0,17.0,1:17.281,200.727,12,2013,19,18,Brazilian Grand Prix,2013-11-24,interlagos,-23.7036,-46.6997,785,1991-04-21,British,marussia,Russian,22,19,0,0,0,22.595482546201232,0,19.0,0.0,0.0,20.4,18,0.0,0.0,19.6,0.0,0.0,23.591583333333332,0.0,22.0,0.0,0.0,10.0,19,1.0,3,-0.21031746031746032
22124,899,824,206,22,21,17.0,17,17,0.0,69,,,67.0,20.0,1:17.717,199.601,12,2013,19,18,Brazilian Grand Prix,2013-11-24,interlagos,-23.7036,-46.6997,785,1989-08-03,French,marussia,Russian,21,17,0,0,0,24.309377138945926,0,18.8,0.0,0.2,20.4,18,0.0,0.0,19.8,0.0,0.0,23.591583333333332,0.0,19.0,0.0,0.0,10.0,19,1.0,4,-0.21031746031746032
22142,900,820,206,4,17,13.0,13,13,0.0,55,,,33.0,12.0,1:34.202,202.658,12,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,-37.8497,144.968,10,1991-04-21,British,marussia,Russian,17,13,0,0,0,22.902121834360027,0,19.4,0.0,0.0,20.6,19,0.0,0.0,19.0,0.0,0.0,26.4466,0.0,23.0,0.0,0.0,10.0,19,0.05263157894736842,4,-0.3408624229979466
22143,900,824,206,17,18,,N,14,0.0,49,,,55.0,16.0,1:35.635,199.621,18,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,-37.8497,144.968,10,1989-08-03,French,marussia,Russian,18,14,1,0,0,24.61601642710472,0,19.0,0.0,0.2,20.2,19,0.0,0.0,17.6,0.0,0.0,26.4466,0.0,19.0,0.0,0.0,10.0,19,0.05263157894736842,4,-0.3408624229979466
22166,901,820,206,4,21,15.0,15,15,0.0,54,,,49.0,18.0,1:48.249,184.341,12,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,2.76083,101.738,18,1991-04-21,British,marussia,Russian,21,15,0,0,0,22.940451745379878,0,18.2,0.0,0.0,20.4,20,0.0,0.0,16.2,0.0,0.2,27.878555555555554,0.0,13.0,0.0,0.0,8.0,19,0.10526315789473684,6,-0.05641025641025641
22171,901,824,206,17,19,,R,20,0.0,8,,,4.0,21.0,1:51.473,179.01,23,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,2.76083,101.738,18,1989-08-03,French,marussia,Russian,19,20,1,0,0,24.654346338124572,0,17.4,0.0,0.2,19.6,20,0.0,0.0,15.6,0.0,0.2,27.878555555555554,0.0,14.0,0.0,0.0,8.0,19,0.10526315789473684,-1,-0.05641025641025641
22186,902,820,206,4,21,13.0,13,13,0.0,57,+59.909,6042652.0,48.0,21.0,1:41.825,191.34,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,26.0325,50.5106,7,1991-04-21,British,marussia,Russian,21,13,0,0,0,22.9596167008898,0,17.8,0.0,0.0,20.2,21,0.0,0.0,15.8,0.0,0.4,24.73305,0.0,17.0,0.0,0.0,11.0,19,0.15789473684210525,8,-0.025
22189,902,824,206,17,19,16.0,16,16,0.0,56,,,44.0,22.0,1:42.175,190.684,11,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,26.0325,50.5106,7,1989-08-03,French,marussia,Russian,19,16,0,0,0,24.673511293634498,0,17.8,0.0,0.4,19.6,21,0.0,0.0,15.0,0.0,0.4,24.73305,0.0,20.0,0.0,0.0,11.0,19,0.15789473684210525,3,-0.025
22214,903,820,206,4,21,19.0,19,19,0.0,52,,,50.0,13.0,1:42.875,190.751,12,2014,4,17,Chinese Grand Prix,2014-04-20,shanghai,31.3389,121.22,5,1991-04-21,British,marussia,Russian,21,19,0,0,0,22.99794661190965,0,16.2,0.0,0.0,20.4,22,0.0,0.0,15.6,0.0,0.4,22.576125,0.0,18.0,0.0,0.0,10.0,19,0.21052631578947367,2,-0.055248618784530384
22212,903,824,206,17,19,17.0,17,17,0.0,53,,,36.0,21.0,1:44.825,187.203,11,2014,4,17,Chinese Grand Prix,2014-04-20,shanghai,31.3389,121.22,5,1989-08-03,French,marussia,Russian,19,17,0,0,0,24.711841204654345,0,17.0,0.0,0.4,19.2,22,0.0,0.0,16.6,0.0,0.2,22.576125,0.0,22.0,0.0,0.0,10.0,19,0.21052631578947367,2,-0.055248618784530384
22236,904,820,206,4,17,19.0,19,19,0.0,64,,,44.0,18.0,1:31.767,182.614,12,2014,5,4,Spanish Grand Prix,2014-05-11,catalunya,41.57,2.26111,109,1991-04-21,British,marussia,Russian,17,19,0,0,0,23.055441478439427,0,15.8,0.0,0.0,20.4,23,0.0,0.0,17.0,0.0,0.2,22.363411764705884,0.0,18.0,0.0,0.0,10.0,19,0.2631578947368421,-2,-0.07575757575757576
22235,904,824,206,17,18,18.0,18,18,0.0,64,,,46.0,20.0,1:31.784,182.58,12,2014,5,4,Spanish Grand Prix,2014-05-11,catalunya,41.57,2.26111,109,1989-08-03,French,marussia,Russian,18,18,0,0,0,24.76933607118412,0,16.8,0.0,0.4,19.2,23,0.0,0.0,16.8,0.0,0.0,22.363411764705884,0.0,22.0,0.0,0.0,10.0,19,0.2631578947368421,0,-0.07575757575757576
22253,905,820,206,4,19,14.0,14,14,0.0,75,,,69.0,7.0,1:20.579,149.22,13,2014,6,6,Monaco Grand Prix,2014-05-25,monaco,43.7347,7.42056,7,1991-04-21,British,marussia,Russian,19,14,0,0,0,23.093771389459274,1,15.8,0.0,0.0,19.4,24,0.0,0.0,17.8,0.0,0.0,28.323166666666665,0.0,18.0,0.0,0.0,10.0,19,0.3157894736842105,5,-0.17193675889328064
22248,905,824,206,17,21,9.0,9,9,2.0,77,,,42.0,16.0,1:21.254,147.98,11,2014,6,6,Monaco Grand Prix,2014-05-25,monaco,43.7347,7.42056,7,1989-08-03,French,marussia,Russian,21,9,0,0,0,24.80766598220397,1,17.0,0.0,0.4,18.6,24,0.0,0.0,17.4,0.0,0.0,28.323166666666665,0.0,22.0,0.0,0.0,10.0,19,0.3157894736842105,12,-0.17193675889328064
22282,906,820,206,4,18,,R,21,0.0,0,,,,0.0,,,4,2014,7,7,Canadian Grand Prix,2014-06-08,villeneuve,45.5,-73.5228,13,1991-04-21,British,marussia,Russian,18,21,1,0,0,23.132101300479125,0,16.0,0.0,0.0,19.8,25,0.0,0.0,15.4,0.4,0.0,22.89075,0.0,20.0,0.0,2.0,9.0,19,0.3684210526315789,-3,-0.12606837606837606
22283,906,824,206,17,19,,R,22,0.0,0,,,,0.0,,,4,2014,7,7,Canadian Grand Prix,2014-06-08,villeneuve,45.5,-73.5228,13,1989-08-03,French,marussia,Russian,19,22,1,0,0,24.84599589322382,0,16.0,0.4,0.2,19.2,25,0.0,0.0,16.2,0.4,0.2,22.89075,2.0,16.0,0.0,2.0,9.0,19,0.3684210526315789,-3,-0.12606837606837606
22300,907,820,206,4,21,17.0,17,17,0.0,69,,,40.0,21.0,1:14.847,208.072,12,2014,8,70,Austrian Grand Prix,2014-06-22,red_bull_ring,47.2197,14.7647,678,1991-04-21,British,marussia,Russian,21,17,0,0,0,23.170431211498972,0,17.2,0.0,0.2,19.2,26,0.0,0.0,16.8,0.4,0.4,23.7145,0.0,20.0,0.0,2.0,9.0,19,0.42105263157894735,4,-0.3742857142857143
22298,907,824,206,17,18,15.0,15,15,0.0,69,,,65.0,19.0,1:14.476,209.108,12,2014,8,70,Austrian Grand Prix,2014-06-22,red_bull_ring,47.2197,14.7647,678,1989-08-03,French,marussia,Russian,18,15,0,0,0,24.88432580424367,0,16.4,0.4,0.2,19.2,26,0.0,0.0,16.6,0.4,0.4,23.7145,2.0,16.0,0.0,2.0,9.0,19,0.42105263157894735,3,-0.3742857142857143
22321,908,820,206,4,17,16.0,16,16,0.0,50,,,50.0,17.0,1:40.399,211.233,12,2014,9,9,British Grand Prix,2014-07-06,silverstone,52.0786,-1.01694,153,1991-04-21,British,marussia,Russian,17,16,0,0,0,23.208761122518823,0,18.0,0.0,0.2,19.2,27,0.0,0.0,16.8,0.4,0.4,26.410454545454545,0.0,21.0,0.0,2.0,9.0,19,0.47368421052631576,1,-0.14990859232175502
22319,908,824,206,17,12,14.0,14,14,0.0,51,,,51.0,14.0,1:39.961,212.158,11,2014,9,9,British Grand Prix,2014-07-06,silverstone,52.0786,-1.01694,153,1989-08-03,French,marussia,Russian,12,14,0,0,0,24.922655715263517,0,16.2,0.4,0.2,19.0,27,0.0,0.0,18.2,0.0,0.4,26.410454545454545,2.0,16.0,0.0,2.0,9.0,19,0.47368421052631576,-2,-0.14990859232175502
22344,909,820,206,4,21,17.0,17,17,0.0,65,,,50.0,19.0,1:23.035,198.306,12,2014,10,10,German Grand Prix,2014-07-20,hockenheimring,49.3278,8.56583,103,1991-04-21,British,marussia,Russian,21,17,0,0,0,23.247091033538673,0,17.4,0.0,0.2,18.4,28,0.0,0.0,16.8,0.0,0.2,20.400444444444446,0.0,21.0,0.0,2.0,9.0,19,0.5263157894736842,4,0.0033444816053511705
22342,909,824,206,17,17,15.0,15,15,0.0,66,,,57.0,16.0,1:22.522,199.539,11,2014,10,10,German Grand Prix,2014-07-20,hockenheimring,49.3278,8.56583,103,1989-08-03,French,marussia,Russian,17,15,0,0,0,24.960985626283367,0,15.6,0.4,0.2,17.6,28,0.0,0.0,15.8,0.0,0.0,20.400444444444446,2.0,16.0,0.0,2.0,9.0,19,0.5263157894736842,2,0.0033444816053511705
22365,910,820,206,4,18,16.0,16,16,0.0,69,,,47.0,15.0,1:29.499,176.22,11,2014,11,11,Hungarian Grand Prix,2014-07-27,hungaroring,47.5789,19.2486,264,1991-04-21,British,marussia,Russian,18,16,0,0,0,23.266255989048595,0,17.0,0.0,0.2,19.2,29,0.0,0.0,15.4,0.0,0.0,22.6522,0.0,21.0,0.0,2.0,9.0,19,0.5789473684210527,2,-0.20532319391634982
22364,910,824,206,17,15,15.0,15,15,0.0,69,,,49.0,16.0,1:29.883,175.468,11,2014,11,11,Hungarian Grand Prix,2014-07-27,hungaroring,47.5789,19.2486,264,1989-08-03,French,marussia,Russian,15,15,0,0,0,24.980150581793293,0,15.0,0.4,0.2,17.4,29,0.0,0.0,15.6,0.0,0.0,22.6522,2.0,16.0,0.0,2.0,9.0,19,0.5789473684210527,0,-0.20532319391634982
22388,911,820,206,4,19,16.0,16,16,0.0,43,,,31.0,17.0,1:55.247,218.785,11,2014,12,13,Belgian Grand Prix,2014-08-24,spa,50.4372,5.97139,401,1991-04-21,British,marussia,Russian,19,16,0,0,0,23.342915811088297,0,17.4,0.0,0.2,19.0,30,0.0,0.0,15.4,0.0,0.0,23.00175,0.0,21.0,0.0,2.0,9.0,19,0.631578947368421,3,-0.1962809917355372
22390,911,824,206,17,16,18.0,18,18,0.0,39,,,32.0,20.0,1:56.347,216.717,6,2014,12,13,Belgian Grand Prix,2014-08-24,spa,50.4372,5.97139,401,1989-08-03,French,marussia,Russian,16,18,0,0,0,25.05681040383299,0,16.2,0.0,0.2,16.2,30,0.0,0.0,15.8,0.0,0.0,23.00175,2.0,16.0,0.0,2.0,9.0,19,0.631578947368421,-2,-0.1962809917355372
22416,912,820,206,4,20,,R,22,0.0,5,,,5.0,22.0,1:32.569,225.289,3,2014,13,14,Italian Grand Prix,2014-09-07,monza,45.6156,9.28111,162,1991-04-21,British,marussia,Russian,20,22,1,0,0,23.381245722108144,0,16.4,0.0,0.0,19.2,31,0.0,0.0,16.0,0.0,0.0,25.10585714285714,0.0,21.0,0.0,2.0,9.0,19,0.6842105263157895,-2,-0.09315589353612168
22412,912,824,206,17,19,18.0,18,18,0.0,52,,,51.0,20.0,1:30.521,230.386,11,2014,13,14,Italian Grand Prix,2014-09-07,monza,45.6156,9.28111,162,1989-08-03,French,marussia,Russian,19,18,0,0,0,25.09514031485284,0,15.4,0.0,0.0,15.6,31,0.0,0.0,17.4,0.0,0.2,25.10585714285714,2.0,16.0,0.0,2.0,9.0,19,0.6842105263157895,1,-0.09315589353612168
22433,913,820,206,4,21,17.0,17,17,0.0,59,,,43.0,17.0,1:53.807,160.218,11,2014,14,15,Singapore Grand Prix,2014-09-21,marina_bay,1.2914,103.864,18,1991-04-21,British,marussia,Russian,21,17,0,0,0,23.419575633127995,0,17.4,0.0,0.2,19.0,32,0.0,0.0,17.8,0.0,0.2,30.91429411764706,0.0,21.0,0.0,2.0,9.0,19,0.7368421052631579,4,-0.18553459119496854
22432,913,824,206,17,19,16.0,16,16,0.0,60,+1:34.543,7299338.0,47.0,14.0,1:53.538,160.598,1,2014,14,15,Singapore Grand Prix,2014-09-21,marina_bay,1.2914,103.864,18,1989-08-03,French,marussia,Russian,19,16,0,0,0,25.13347022587269,0,16.0,0.0,0.0,15.8,32,0.0,0.0,18.2,0.0,0.2,30.91429411764706,2.0,16.0,0.0,2.0,9.0,19,0.7368421052631579,3,-0.18553459119496854
22456,914,820,206,4,21,18.0,18,18,0.0,43,,,25.0,21.0,1:56.472,179.486,11,2014,15,22,Japanese Grand Prix,2014-10-05,suzuka,34.8431,136.541,45,1991-04-21,British,marussia,Russian,21,18,0,0,0,23.457905544147845,0,17.6,0.0,0.2,19.8,33,0.0,0.0,18.2,0.0,0.2,25.523400000000002,0.0,21.0,0.0,2.0,9.0,19,0.7894736842105263,3,-0.09009009009009009
22458,914,824,206,17,18,20.0,20,20,0.0,41,,,27.0,20.0,1:55.985,180.24,3,2014,15,22,Japanese Grand Prix,2014-10-05,suzuka,34.8431,136.541,45,1989-08-03,French,marussia,Russian,18,20,0,0,0,25.17180013689254,0,16.4,0.0,0.0,17.2,33,0.0,0.0,18.2,0.0,0.2,25.523400000000002,2.0,16.0,0.0,2.0,9.0,19,0.7894736842105263,-2,-0.09009009009009009
22481,915,820,206,4,20,,R,21,0.0,9,,,8.0,21.0,1:48.268,194.45,22,2014,16,71,Russian Grand Prix,2014-10-12,sochi,43.4057,39.9578,2,1991-04-21,British,marussia,Russian,20,21,1,0,0,23.477070499657767,0,17.8,0.0,0.2,19.8,34,0.0,0.0,17.8,0.0,0.0,31.374,0.0,21.0,0.0,2.0,9.0,19,0.8421052631578947,-1,-0.1165644171779141
21249,860,5,207,20,18,,R,18,0.0,38,,,26.0,17.0,1:33.693,203.759,22,2012,1,1,Australian Grand Prix,2012-03-18,albert_park,-37.8497,144.968,10,1981-10-19,Finnish,caterham,Malaysian,18,18,1,0,0,30.412046543463383,0,15.8,0.0,0.0,18.2,90,0.0,0.0,11.4,1.6,0.2,24.444,0.0,22.0,0.0,26.0,6.0,20,0.05,0,-0.3408624229979466
21250,860,808,207,21,19,,R,19,0.0,34,,,27.0,16.0,1:33.214,204.806,38,2012,1,1,Australian Grand Prix,2012-03-18,albert_park,-37.8497,144.968,10,1984-09-08,Russian,caterham,Malaysian,19,19,1,0,0,27.523613963039015,0,13.2,0.6,0.2,12.2,38,0.0,0.5,18.0,0.0,1.0,24.444,37.0,10.0,0.0,26.0,6.0,20,0.05,0,-0.3408624229979466
21273,861,5,207,20,24,18.0,18,18,0.0,55,,,54.0,18.0,1:43.803,192.237,11,2012,2,2,Malaysian Grand Prix,2012-03-25,sepang,2.76083,101.738,18,1981-10-19,Finnish,caterham,Malaysian,24,18,0,0,0,30.431211498973305,0,15.8,0.0,0.2,18.2,91,0.0,0.2,18.5,0.0,1.0,27.339850000000002,0.0,18.0,0.0,0.0,11.0,20,0.1,6,-0.05641025641025641
21271,861,808,207,21,19,16.0,16,16,0.0,55,,,52.0,17.0,1:43.513,192.775,11,2012,2,2,Malaysian Grand Prix,2012-03-25,sepang,2.76083,101.738,18,1984-09-08,Russian,caterham,Malaysian,19,16,0,0,0,27.54277891854894,0,15.2,0.2,0.4,14.0,39,0.0,0.0,18.333333333333332,0.0,0.6666666666666666,27.339850000000002,0.0,19.0,0.0,0.0,11.0,20,0.1,3,-0.05641025641025641
21302,862,5,207,20,18,23.0,23,23,0.0,53,,,53.0,13.0,1:41.190,193.928,13,2012,3,17,Chinese Grand Prix,2012-04-15,shanghai,31.3389,121.22,5,1981-10-19,Finnish,caterham,Malaysian,18,23,0,0,0,30.48870636550308,0,16.6,0.0,0.2,19.2,92,0.0,0.0,17.75,0.0,0.5,23.574411764705882,0.0,21.0,0.0,0.0,11.0,20,0.15,-5,-0.055248618784530384
21297,862,808,207,21,19,18.0,18,18,0.0,55,,,38.0,19.0,1:42.385,191.664,11,2012,3,17,Chinese Grand Prix,2012-04-15,shanghai,31.3389,121.22,5,1984-09-08,Russian,caterham,Malaysian,19,18,0,0,0,27.600273785078713,0,13.8,0.2,0.2,16.2,40,0.0,0.0,18.8,0.0,0.4,23.574411764705882,0.0,20.0,0.0,0.0,11.0,20,0.15,1,-0.055248618784530384
21320,863,5,207,20,16,17.0,17,17,0.0,56,,,43.0,19.0,1:38.441,197.917,11,2012,4,3,Bahrain Grand Prix,2012-04-22,bahrain,26.0325,50.5106,7,1981-10-19,Finnish,caterham,Malaysian,16,17,0,0,0,30.507871321013006,0,18.4,0.0,0.2,19.2,93,0.0,0.0,18.8,0.0,0.2,24.114263157894737,0.0,22.0,0.0,0.0,11.0,20,0.2,-1,-0.025
21319,863,808,207,21,18,16.0,16,16,0.0,56,,,42.0,16.0,1:38.305,198.191,11,2012,4,3,Bahrain Grand Prix,2012-04-22,bahrain,26.0325,50.5106,7,1984-09-08,Russian,caterham,Malaysian,18,16,0,0,0,27.619438740588638,0,15.2,0.2,0.2,16.8,41,0.0,0.0,18.4,0.0,0.0,24.114263157894737,0.0,21.0,0.0,0.0,11.0,20,0.2,2,-0.025
